Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle,Invoice_Num_Int,Is_Duplicate,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,No_of_valid_days,Leakage,Anomaly_type
INV100260,CUST002566,SVC2931,AGT062,2024-10-19,Paid,Renewal,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-10-16,2024-11-16,Metro-B,500,319.25,31,100260,0,2024,10,19,2024,10,16,2024,11,16,32,Yes,Usage mismatch
INV100263,CUST007896,SVC9281,AGT127,2025-03-22,Paid,Recharge,Cash,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2025-03-20,2025-04-17,Circle-South,5,3.87,28,100263,0,2025,3,22,2025,3,20,2025,4,17,29,Yes,Usage mismatch
INV100264,CUST006520,SVC4613,AGT075,2024-06-09,Paid,New Connection,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-06-07,2024-07-05,Metro-B,10,5.37,28,100264,0,2024,6,9,2024,6,7,2024,7,5,29,Yes,Usage mismatch
INV100266,CUST000839,SVC5055,AGT077,2025-08-22,Paid,New Connection,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2025-08-18,2025-09-18,Circle-North,200,188.06,31,100266,0,2025,8,22,2025,8,18,2025,9,18,32,Yes,Usage mismatch
INV100267,CUST006043,SVC6744,AGT110,2025-04-03,Paid,Plan Change,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2025-04-02,2025-04-30,Metro-B,5,1.0,28,100267,0,2025,4,3,2025,4,2,2025,4,30,29,Yes,Usage mismatch
INV100269,CUST006145,SVC7743,AGT016,2024-07-25,Paid,Renewal,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2024-07-20,2024-08-17,Circle-West,40,5.15,28,100269,0,2024,7,25,2024,7,20,2024,8,17,29,Yes,Usage mismatch
INV100271,CUST007210,SVC2525,AGT104,2025-02-13,Paid,Bill Payment,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2025-02-09,2025-03-09,Circle-North,10,6.02,28,100271,0,2025,2,13,2025,2,9,2025,3,9,29,Yes,Usage mismatch
INV100274,CUST006422,SVC8529,AGT005,2025-06-06,Paid,New Connection,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-06-05,2025-07-03,Metro-B,750,70.95,28,100274,0,2025,6,6,2025,6,5,2025,7,3,29,Yes,Usage mismatch
INV100277,CUST003907,SVC2276,AGT034,2025-05-11,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2025-05-10,2025-06-07,Circle-East,500,0.52,28,100277,0,2025,5,11,2025,5,10,2025,6,7,29,Yes,Usage mismatch
INV100279,CUST007218,SVC5902,AGT036,2024-08-28,Paid,Recharge,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2024-08-27,2024-09-27,Rural-Zone,5,1.49,31,100279,0,2024,8,28,2024,8,27,2024,9,27,32,Yes,Usage mismatch
INV100281,CUST000824,SVC3293,AGT032,2025-03-11,Paid,Bill Payment,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2025-03-07,2025-04-07,Circle-South,150,12.35,31,100281,0,2025,3,11,2025,3,7,2025,4,7,32,Yes,Usage mismatch
INV100284,CUST005228,SVC2163,AGT136,2024-06-05,Paid,New Connection,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-06-01,2024-06-29,Circle-North,100,22.9,28,100284,0,2024,6,5,2024,6,1,2024,6,29,29,Yes,Usage mismatch
INV100288,CUST003584,SVC4909,AGT015,2024-01-30,Paid,Plan Change,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2024-01-25,2024-02-22,Circle-South,1000,294.66,28,100288,0,2024,1,30,2024,1,25,2024,2,22,29,Yes,Usage mismatch
INV100289,CUST006076,SVC3877,AGT031,2023-10-24,Paid,New Connection,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2023-10-19,2023-11-19,Metro-B,150,44.07,31,100289,0,2023,10,24,2023,10,19,2023,11,19,32,Yes,Usage mismatch
INV100295,CUST004226,SVC1752,AGT103,2024-06-08,Paid,New Connection,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-06-07,2024-07-08,Rural-Zone,75,15.9,31,100295,0,2024,6,8,2024,6,7,2024,7,8,32,Yes,Usage mismatch
INV100301,CUST007899,SVC3141,AGT061,2024-02-13,Paid,Renewal,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2024-02-08,2024-03-10,Rural-Zone,5,2.07,31,100301,0,2024,2,13,2024,2,8,2024,3,10,32,Yes,Usage mismatch
INV100306,CUST000835,SVC3290,AGT032,2025-03-20,Paid,New Connection,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2025-03-15,2025-04-15,Rural-Zone,40,3.6,31,100306,0,2025,3,20,2025,3,15,2025,4,15,32,Yes,Usage mismatch
INV100310,CUST005055,SVC5026,AGT076,2024-04-07,Paid,Recharge,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-04-05,2024-05-03,Circle-East,25,14.59,28,100310,0,2024,4,7,2024,4,5,2024,5,3,29,Yes,Usage mismatch
INV100313,CUST006378,SVC5602,AGT015,2025-04-08,Paid,Recharge,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2025-04-06,2025-05-07,Circle-North,30,25.53,31,100313,0,2025,4,8,2025,4,6,2025,5,7,32,Yes,Usage mismatch
INV100322,CUST001153,SVC6425,AGT020,2023-09-25,Paid,Plan Change,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2023-09-20,2023-10-21,Circle-North,500,444.93,31,100322,0,2023,9,25,2023,9,20,2023,10,21,32,Yes,Usage mismatch
INV100332,CUST005468,SVC2584,AGT022,2025-02-08,Paid,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2025-02-07,2025-03-10,Circle-East,30,21.44,31,100332,0,2025,2,8,2025,2,7,2025,3,10,32,Yes,Usage mismatch
INV100338,CUST004610,SVC2654,AGT074,2024-02-05,Paid,Bill Payment,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-01-31,2024-03-02,Circle-South,75,65.9,31,100338,0,2024,2,5,2024,1,31,2024,3,2,32,Yes,Usage mismatch
INV100341,CUST001868,SVC3201,AGT077,2025-04-01,Paid,Recharge,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2025-03-28,2025-04-25,Rural-Zone,25,23.1,28,100341,0,2025,4,1,2025,3,28,2025,4,25,29,Yes,Usage mismatch
INV100342,CUST001732,SVC7671,AGT125,2024-11-28,Paid,Bill Payment,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-11-24,2024-12-25,Circle-North,25,4.46,31,100342,0,2024,11,28,2024,11,24,2024,12,25,32,Yes,Usage mismatch
INV100345,CUST004005,SVC8308,AGT046,2025-02-12,Paid,Recharge,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2025-02-11,2025-03-11,Circle-East,40,9.19,28,100345,0,2025,2,12,2025,2,11,2025,3,11,29,Yes,Usage mismatch
INV100351,CUST006271,SVC4937,AGT015,2024-07-18,Paid,Bill Payment,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-07-15,2024-08-12,Circle-West,25,3.56,28,100351,0,2024,7,18,2024,7,15,2024,8,12,29,Yes,Usage mismatch
INV100356,CUST003127,SVC9680,AGT077,2024-05-05,Paid,Recharge,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-05-03,2024-05-31,Rural-Zone,200,164.82,28,100356,0,2024,5,5,2024,5,3,2024,5,31,29,Yes,Usage mismatch
INV100358,CUST000476,SVC1077,AGT116,2024-07-18,Paid,Renewal,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-07-15,2024-08-12,Rural-Zone,50,14.89,28,100358,0,2024,7,18,2024,7,15,2024,8,12,29,Yes,Usage mismatch
INV100363,CUST001075,SVC4460,AGT006,2025-03-16,Paid,Bill Payment,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2025-03-15,2025-04-12,Metro-B,100,21.31,28,100363,0,2025,3,16,2025,3,15,2025,4,12,29,Yes,Usage mismatch
INV100366,CUST002212,SVC3247,AGT108,2023-11-06,Paid,New Connection,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2023-11-02,2023-11-30,Circle-West,50,31.47,28,100366,0,2023,11,6,2023,11,2,2023,11,30,29,Yes,Usage mismatch
INV100367,CUST004989,SVC4272,AGT068,2024-09-26,Paid,Bill Payment,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-09-25,2024-10-23,Circle-North,200,94.57,28,100367,0,2024,9,26,2024,9,25,2024,10,23,29,Yes,Usage mismatch
INV100368,CUST007458,SVC4402,AGT124,2024-01-18,Paid,Renewal,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-01-16,2024-02-13,Metro-A,750,390.55,28,100368,0,2024,1,18,2024,1,16,2024,2,13,29,Yes,Usage mismatch
INV100371,CUST007294,SVC1751,AGT003,2023-09-02,Paid,Plan Change,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2023-09-01,2023-09-29,Circle-West,1000,808.68,28,100371,0,2023,9,2,2023,9,1,2023,9,29,29,Yes,No anomaly
INV100386,CUST003546,SVC8912,AGT131,2024-09-13,Paid,Plan Change,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-09-12,2024-10-10,Circle-East,500,262.78,28,100386,0,2024,9,13,2024,9,12,2024,10,10,29,Yes,Usage mismatch
INV100392,CUST005658,SVC5835,AGT053,2023-09-14,Paid,Bill Payment,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2023-09-11,2023-10-12,Circle-North,30,23.92,31,100392,0,2023,9,14,2023,9,11,2023,10,12,32,Yes,Usage mismatch
INV100393,CUST004598,SVC7371,AGT061,2025-01-03,Paid,Bill Payment,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2024-12-29,2025-01-29,Rural-Zone,5,3.53,31,100393,0,2025,1,3,2024,12,29,2025,1,29,32,Yes,Usage mismatch
INV100395,CUST005773,SVC7025,AGT140,2023-10-29,Paid,Bill Payment,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2023-10-25,2023-11-25,Rural-Zone,15,12.99,31,100395,0,2023,10,29,2023,10,25,2023,11,25,32,Yes,Usage mismatch
INV100396,CUST000611,SVC4063,AGT045,2024-06-10,Paid,Bill Payment,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-06-06,2024-07-04,Circle-South,500,467.14,28,100396,0,2024,6,10,2024,6,6,2024,7,4,29,Yes,Usage mismatch
INV100399,CUST006442,SVC9276,AGT041,2025-05-25,Paid,Recharge,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2025-05-23,2025-06-23,Circle-East,30,14.84,31,100399,0,2025,5,25,2025,5,23,2025,6,23,32,Yes,Usage mismatch
INV100400,CUST002713,SVC6911,AGT076,2024-04-26,Paid,Plan Change,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2024-04-24,2024-05-22,Circle-East,5,3.15,28,100400,0,2024,4,26,2024,4,24,2024,5,22,29,Yes,Usage mismatch
INV100401,CUST003651,SVC4937,AGT063,2025-03-08,Paid,New Connection,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-03-07,2025-04-07,Circle-North,750,476.62,31,100401,0,2025,3,8,2025,3,7,2025,4,7,32,Yes,Usage mismatch
INV100405,CUST000445,SVC3916,AGT065,2025-04-29,Paid,Bill Payment,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2025-04-26,2025-05-24,Circle-East,50,4.16,28,100405,0,2025,4,29,2025,4,26,2025,5,24,29,Yes,Usage mismatch
INV100407,CUST004798,SVC1745,AGT019,2024-03-02,Paid,Renewal,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-02-26,2024-03-28,Metro-A,200,143.63,31,100407,0,2024,3,2,2024,2,26,2024,3,28,32,Yes,Usage mismatch
INV100412,CUST000552,SVC5107,AGT026,2024-04-07,Paid,Plan Change,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-04-03,2024-05-04,Circle-East,200,55.22,31,100412,0,2024,4,7,2024,4,3,2024,5,4,32,Yes,Usage mismatch
INV100413,CUST005076,SVC2143,AGT050,2025-04-12,Paid,Renewal,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2025-04-10,2025-05-08,Circle-South,25,2.38,28,100413,0,2025,4,12,2025,4,10,2025,5,8,29,Yes,Usage mismatch
INV100414,CUST002986,SVC6182,AGT110,2025-08-07,Paid,Plan Change,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2025-08-04,2025-09-04,Circle-North,40,21.49,31,100414,0,2025,8,7,2025,8,4,2025,9,4,32,Yes,Usage mismatch
INV100416,CUST000672,SVC5597,AGT036,2025-06-21,Paid,Bill Payment,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2025-06-20,2025-07-21,Circle-North,10,6.13,31,100416,0,2025,6,21,2025,6,20,2025,7,21,32,Yes,Usage mismatch
INV100417,CUST005175,SVC1511,AGT149,2023-10-06,Paid,Bill Payment,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2023-10-05,2023-11-05,Rural-Zone,200,161.42,31,100417,0,2023,10,6,2023,10,5,2023,11,5,32,Yes,Usage mismatch
INV100420,CUST004636,SVC3395,AGT124,2024-07-16,Paid,Renewal,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-07-14,2024-08-11,Metro-B,500,269.02,28,100420,0,2024,7,16,2024,7,14,2024,8,11,29,Yes,Usage mismatch
INV100425,CUST001290,SVC6934,AGT031,2025-08-11,Paid,Plan Change,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2025-08-08,2025-09-08,Rural-Zone,50,7.14,31,100425,0,2025,8,11,2025,8,8,2025,9,8,32,Yes,Usage mismatch
INV100432,CUST006348,SVC8069,AGT134,2024-06-16,Paid,Recharge,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2024-06-14,2024-07-15,Rural-Zone,150,127.82,31,100432,0,2024,6,16,2024,6,14,2024,7,15,32,Yes,Usage mismatch
INV100435,CUST003073,SVC4365,AGT081,2024-05-05,Paid,Recharge,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-04-30,2024-05-31,Metro-A,200,98.75,31,100435,0,2024,5,5,2024,4,30,2024,5,31,32,Yes,Usage mismatch
INV100438,CUST003659,SVC3650,AGT026,2023-10-09,Paid,Plan Change,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2023-10-07,2023-11-07,Circle-South,750,532.82,31,100438,0,2023,10,9,2023,10,7,2023,11,7,32,Yes,Usage mismatch
INV100439,CUST005210,SVC1086,AGT024,2024-08-16,Paid,Plan Change,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2024-08-15,2024-09-15,Circle-East,40,14.79,31,100439,0,2024,8,16,2024,8,15,2024,9,15,32,Yes,Usage mismatch
INV100441,CUST006720,SVC3871,AGT127,2025-02-23,Paid,Recharge,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2025-02-18,2025-03-21,Metro-B,1000,898.43,31,100441,0,2025,2,23,2025,2,18,2025,3,21,32,Yes,Usage mismatch
INV100447,CUST002113,SVC2106,AGT098,2024-07-30,Paid,Plan Change,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-07-26,2024-08-26,Circle-West,10,4.58,31,100447,0,2024,7,30,2024,7,26,2024,8,26,32,Yes,Usage mismatch
INV100448,CUST002158,SVC5067,AGT074,2024-08-23,Paid,New Connection,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-08-20,2024-09-17,Circle-West,30,19.97,28,100448,0,2024,8,23,2024,8,20,2024,9,17,29,Yes,Usage mismatch
INV100450,CUST007150,SVC5348,AGT053,2023-09-27,Paid,Plan Change,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2023-09-25,2023-10-23,Rural-Zone,500,349.33,28,100450,0,2023,9,27,2023,9,25,2023,10,23,29,Yes,Usage mismatch
INV100451,CUST000643,SVC9071,AGT002,2025-02-09,Paid,Bill Payment,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2025-02-07,2025-03-07,Rural-Zone,75,8.54,28,100451,0,2025,2,9,2025,2,7,2025,3,7,29,Yes,Usage mismatch
INV100455,CUST005020,SVC5254,AGT048,2024-08-16,Paid,Bill Payment,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-08-11,2024-09-08,Metro-B,100,30.92,28,100455,0,2024,8,16,2024,8,11,2024,9,8,29,Yes,Usage mismatch
INV100457,CUST005620,SVC4744,AGT026,2024-11-25,Paid,Renewal,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2024-11-23,2024-12-21,Metro-B,25,23.26,28,100457,0,2024,11,25,2024,11,23,2024,12,21,29,Yes,Usage mismatch
INV100458,CUST006051,SVC3450,AGT122,2024-10-01,Paid,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-09-29,2024-10-27,Circle-South,750,570.03,28,100458,0,2024,10,1,2024,9,29,2024,10,27,29,Yes,Usage mismatch
INV100465,CUST001025,SVC4844,AGT065,2024-01-20,Paid,New Connection,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2024-01-18,2024-02-15,Metro-B,750,608.63,28,100465,0,2024,1,20,2024,1,18,2024,2,15,29,Yes,Usage mismatch
INV100472,CUST001545,SVC7745,AGT144,2025-02-16,Paid,Recharge,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2025-02-14,2025-03-17,Metro-B,25,13.02,31,100472,0,2025,2,16,2025,2,14,2025,3,17,32,Yes,Usage mismatch
INV100484,CUST001261,SVC9787,AGT028,2024-06-04,Paid,Plan Change,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-06-03,2024-07-01,Metro-B,75,25.33,28,100484,0,2024,6,4,2024,6,3,2024,7,1,29,Yes,Usage mismatch
INV100487,CUST003682,SVC5844,AGT068,2024-03-10,Paid,Bill Payment,UPI,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,2024-03-08,2024-04-08,Circle-South,40,20.18,31,100487,0,2024,3,10,2024,3,8,2024,4,8,32,Yes,Usage mismatch
INV100488,CUST002983,SVC4912,AGT083,2024-05-31,Paid,New Connection,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-05-29,2024-06-26,Circle-East,75,44.16,28,100488,0,2024,5,31,2024,5,29,2024,6,26,29,Yes,Usage mismatch
INV100489,CUST002643,SVC7714,AGT083,2025-02-08,Paid,New Connection,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2025-02-04,2025-03-07,Circle-East,15,8.74,31,100489,0,2025,2,8,2025,2,4,2025,3,7,32,Yes,Usage mismatch
INV100497,CUST001753,SVC7145,AGT141,2024-04-26,Paid,Renewal,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-04-23,2024-05-24,Circle-South,10,5.35,31,100497,0,2024,4,26,2024,4,23,2024,5,24,32,Yes,Usage mismatch
INV100501,CUST002461,SVC1612,AGT148,2023-09-05,Paid,Recharge,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2023-08-31,2023-10-01,Rural-Zone,150,84.82,31,100501,0,2023,9,5,2023,8,31,2023,10,1,32,Yes,Usage mismatch
INV100503,CUST005717,SVC4617,AGT040,2025-01-22,Paid,New Connection,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2025-01-17,2025-02-14,Circle-West,200,62.1,28,100503,0,2025,1,22,2025,1,17,2025,2,14,29,Yes,Usage mismatch
INV100504,CUST002374,SVC7460,AGT038,2024-08-16,Paid,Plan Change,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-08-11,2024-09-11,Metro-A,10,2.11,31,100504,0,2024,8,16,2024,8,11,2024,9,11,32,Yes,Usage mismatch
INV100507,CUST003389,SVC7939,AGT094,2025-05-10,Paid,Renewal,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2025-05-05,2025-06-05,Circle-North,25,2.67,31,100507,0,2025,5,10,2025,5,5,2025,6,5,32,Yes,Usage mismatch
INV100509,CUST006986,SVC2405,AGT029,2025-07-05,Paid,New Connection,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2025-07-02,2025-08-02,Circle-East,100,71.98,31,100509,0,2025,7,5,2025,7,2,2025,8,2,32,Yes,Usage mismatch
INV100512,CUST006466,SVC5444,AGT014,2025-01-19,Paid,Recharge,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2025-01-17,2025-02-14,Metro-A,200,53.96,28,100512,0,2025,1,19,2025,1,17,2025,2,14,29,Yes,Usage mismatch
INV100514,CUST004102,SVC8503,AGT144,2024-09-24,Paid,New Connection,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-09-20,2024-10-18,Metro-B,200,35.42,28,100514,0,2024,9,24,2024,9,20,2024,10,18,29,Yes,Usage mismatch
INV100517,CUST004266,SVC4726,AGT107,2024-04-17,Paid,Plan Change,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-04-15,2024-05-16,Metro-B,10,6.93,31,100517,0,2024,4,17,2024,4,15,2024,5,16,32,Yes,Usage mismatch
INV100519,CUST007447,SVC3378,AGT145,2024-02-18,Paid,Plan Change,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-02-13,2024-03-12,Metro-A,100,40.86,28,100519,0,2024,2,18,2024,2,13,2024,3,12,29,Yes,Usage mismatch
INV100524,CUST000542,SVC3901,AGT113,2025-07-13,Paid,Bill Payment,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2025-07-11,2025-08-08,Circle-West,30,21.6,28,100524,0,2025,7,13,2025,7,11,2025,8,8,29,Yes,Usage mismatch
INV100527,CUST003601,SVC7521,AGT078,2024-11-10,Paid,Renewal,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-11-06,2024-12-07,Metro-B,200,36.07,31,100527,0,2024,11,10,2024,11,6,2024,12,7,32,Yes,Usage mismatch
INV100528,CUST005293,SVC8400,AGT024,2023-10-07,Paid,Bill Payment,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,2023-10-06,2023-11-06,Metro-B,25,11.01,31,100528,0,2023,10,7,2023,10,6,2023,11,6,32,Yes,Usage mismatch
INV100530,CUST003682,SVC6946,AGT022,2024-01-11,Paid,Bill Payment,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-01-10,2024-02-10,Circle-South,15,1.63,31,100530,0,2024,1,11,2024,1,10,2024,2,10,32,Yes,Usage mismatch
INV100533,CUST007008,SVC9169,AGT140,2024-06-28,Paid,New Connection,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,2024-06-25,2024-07-26,Circle-South,50,21.79,31,100533,0,2024,6,28,2024,6,25,2024,7,26,32,Yes,Usage mismatch
INV100536,CUST001461,SVC3643,AGT073,2024-04-06,Paid,Bill Payment,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2024-04-05,2024-05-03,Circle-West,1000,103.44,28,100536,0,2024,4,6,2024,4,5,2024,5,3,29,Yes,Usage mismatch
INV100539,CUST005153,SVC9666,AGT023,2025-07-12,Paid,Recharge,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2025-07-11,2025-08-11,Circle-West,100,54.28,31,100539,0,2025,7,12,2025,7,11,2025,8,11,32,Yes,Usage mismatch
INV100541,CUST001586,SVC1025,AGT031,2023-11-02,Paid,New Connection,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2023-10-31,2023-11-28,Circle-West,750,504.87,28,100541,0,2023,11,2,2023,10,31,2023,11,28,29,Yes,Usage mismatch
INV100546,CUST005616,SVC6434,AGT091,2025-07-20,Paid,New Connection,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2025-07-15,2025-08-15,Circle-North,1000,197.85,31,100546,0,2025,7,20,2025,7,15,2025,8,15,32,Yes,Usage mismatch
INV100547,CUST003192,SVC4070,AGT030,2024-08-10,Paid,Renewal,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-08-05,2024-09-02,Rural-Zone,30,16.27,28,100547,0,2024,8,10,2024,8,5,2024,9,2,29,Yes,Usage mismatch
INV100548,CUST001947,SVC7088,AGT116,2023-12-10,Paid,Renewal,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2023-12-06,2024-01-03,Circle-East,5,2.36,28,100548,0,2023,12,10,2023,12,6,2024,1,3,29,Yes,Usage mismatch
INV100551,CUST003764,SVC7350,AGT134,2025-07-01,Paid,New Connection,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2025-06-29,2025-07-30,Circle-North,75,51.63,31,100551,0,2025,7,1,2025,6,29,2025,7,30,32,Yes,Usage mismatch
INV100553,CUST004361,SVC6228,AGT113,2024-06-03,Paid,New Connection,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-06-01,2024-06-29,Metro-B,15,4.08,28,100553,0,2024,6,3,2024,6,1,2024,6,29,29,Yes,Usage mismatch
