Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle,Invoice_Num_Int,Is_Duplicate,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,No_of_valid_days,Leakage,Anomaly_type
INV100149,CUST007421,SVC2298,AGT005,2024-10-05,Pending,Renewal,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2024-10-01,2024-11-01,Rural-Zone,15,8.77,31,100149,0,2024,10,5,2024,10,1,2024,11,1,32,No,No anomaly
INV100150,CUST002361,SVC4893,AGT078,2024-07-29,Pending,New Connection,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-07-24,2024-08-24,Metro-B,75,7.92,31,100150,0,2024,7,29,2024,7,24,2024,8,24,32,No,Usage mismatch
INV100154,CUST005147,SVC2698,AGT149,2024-10-18,Paid,Renewal,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2024-10-15,2024-11-14,Metro-A,30,20.89,30,100154,0,2024,10,18,2024,10,15,2024,11,14,31,No,No anomaly
INV100155,CUST003921,SVC3986,AGT035,2024-05-22,Pending,New Connection,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2024-05-20,2024-06-17,Rural-Zone,40,37.27,28,100155,0,2024,5,22,2024,5,20,2024,6,17,29,No,No anomaly
INV100158,CUST001531,SVC9129,AGT128,2025-07-25,Pending,Renewal,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2025-07-21,2025-08-18,Circle-East,10,3.22,28,100158,0,2025,7,25,2025,7,21,2025,8,18,29,No,No anomaly
INV100160,CUST005880,SVC7981,AGT043,2024-06-05,Pending,Recharge,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2024-06-02,2024-07-03,Circle-South,30,12.71,31,100160,0,2024,6,5,2024,6,2,2024,7,3,32,No,No anomaly
INV100161,CUST006484,SVC1939,AGT020,2023-12-24,Pending,Recharge,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2023-12-20,2024-01-20,Circle-East,30,18.22,31,100161,0,2023,12,24,2023,12,20,2024,1,20,32,No,No anomaly
INV100162,CUST000551,SVC4866,AGT094,2024-05-23,Pending,Renewal,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-05-21,2024-06-20,Circle-East,500,16.53,30,100162,0,2024,5,23,2024,5,21,2024,6,20,31,No,No anomaly
INV100163,CUST006252,SVC2259,AGT147,2025-01-13,Pending,Plan Change,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2025-01-09,2025-02-08,Circle-North,75,26.51,30,100163,0,2025,1,13,2025,1,9,2025,2,8,31,No,No anomaly
INV100166,CUST007927,SVC6236,AGT089,2023-10-19,Paid,New Connection,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,2023-10-15,2023-11-14,Circle-East,150,115.5,30,100166,0,2023,10,19,2023,10,15,2023,11,14,31,No,No anomaly
INV100167,CUST000995,SVC4292,AGT036,2024-07-26,Pending,Plan Change,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2024-07-24,2024-08-23,Circle-South,25,12.08,30,100167,0,2024,7,26,2024,7,24,2024,8,23,31,No,No anomaly
INV100168,CUST004520,SVC3126,AGT023,2025-04-30,Pending,New Connection,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2025-04-25,2025-05-26,Circle-South,30,13.32,31,100168,0,2025,4,30,2025,4,25,2025,5,26,32,No,No anomaly
INV100169,CUST000605,SVC3053,AGT082,2024-10-30,Pending,New Connection,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-10-26,2024-11-26,Circle-South,750,586.63,31,100169,0,2024,10,30,2024,10,26,2024,11,26,32,No,No anomaly
INV100170,CUST001058,SVC8088,AGT129,2023-09-06,Paid,New Connection,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2023-09-01,2023-10-01,Metro-A,1000,729.39,30,100170,0,2023,9,6,2023,9,1,2023,10,1,31,No,No anomaly
INV100171,CUST005811,SVC4694,AGT089,2023-11-18,Paid,Bill Payment,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2023-11-16,2023-12-14,Rural-Zone,500,153.26,28,100171,0,2023,11,18,2023,11,16,2023,12,14,29,No,Usage mismatch
INV100172,CUST002481,SVC9740,AGT024,2024-12-12,Pending,Bill Payment,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2024-12-07,2025-01-06,Metro-B,30,3.57,30,100172,0,2024,12,12,2024,12,7,2025,1,6,31,No,No anomaly
INV100173,CUST004618,SVC1674,AGT008,2024-06-27,Pending,New Connection,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-06-22,2024-07-22,Circle-West,500,400.2,30,100173,0,2024,6,27,2024,6,22,2024,7,22,31,No,No anomaly
INV100174,CUST000249,SVC9159,AGT140,2023-10-31,Pending,Renewal,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2023-10-29,2023-11-29,Circle-North,1000,587.2,31,100174,0,2023,10,31,2023,10,29,2023,11,29,32,No,No anomaly
INV100175,CUST005642,SVC1981,AGT041,2024-01-24,Pending,Recharge,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2024-01-20,2024-02-20,Circle-South,15,6.46,31,100175,0,2024,1,24,2024,1,20,2024,2,20,32,No,Usage mismatch
INV100176,CUST005885,SVC6231,AGT089,2024-04-14,Paid,Recharge,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-04-09,2024-05-07,Rural-Zone,15,4.45,28,100176,0,2024,4,14,2024,4,9,2024,5,7,29,No,Usage mismatch
INV100177,CUST001004,SVC5382,AGT116,2024-07-27,Pending,Plan Change,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2024-07-26,2024-08-26,Metro-A,40,9.19,31,100177,0,2024,7,27,2024,7,26,2024,8,26,32,No,Usage mismatch
INV100178,CUST007089,SVC3616,AGT084,2025-02-13,Pending,Bill Payment,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2025-02-08,2025-03-08,Circle-North,30,7.08,28,100178,0,2025,2,13,2025,2,8,2025,3,8,29,No,No anomaly
INV100179,CUST002528,SVC9148,AGT006,2023-09-12,Pending,New Connection,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2023-09-07,2023-10-05,Circle-East,100,47.38,28,100179,0,2023,9,12,2023,9,7,2023,10,5,29,No,No anomaly
INV100180,CUST002305,SVC9108,AGT121,2024-03-03,Pending,Renewal,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2024-02-27,2024-03-28,Metro-A,15,0.69,30,100180,0,2024,3,3,2024,2,27,2024,3,28,31,No,No anomaly
INV100181,CUST002998,SVC1741,AGT103,2024-09-24,Pending,New Connection,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2024-09-21,2024-10-21,Circle-East,150,108.85,30,100181,0,2024,9,24,2024,9,21,2024,10,21,31,No,No anomaly
INV100184,CUST007317,SVC9446,AGT036,2024-12-22,Pending,Renewal,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2024-12-17,2025-01-14,Circle-North,30,4.24,28,100184,0,2024,12,22,2024,12,17,2025,1,14,29,No,No anomaly
INV100185,CUST004176,SVC9721,AGT126,2024-12-05,Pending,Bill Payment,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2024-12-02,2025-01-02,Circle-South,150,72.29,31,100185,0,2024,12,5,2024,12,2,2025,1,2,32,No,No anomaly
INV100186,CUST006528,SVC1436,AGT122,2025-02-19,Pending,Renewal,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2025-02-18,2025-03-18,Rural-Zone,30,16.64,28,100186,0,2025,2,19,2025,2,18,2025,3,18,29,No,No anomaly
INV100187,CUST005153,SVC7229,AGT038,2023-11-06,Pending,Plan Change,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2023-11-05,2023-12-06,Circle-East,500,80.99,31,100187,0,2023,11,6,2023,11,5,2023,12,6,32,No,No anomaly
INV100188,CUST001241,SVC7765,AGT053,2023-12-17,Pending,Recharge,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2023-12-16,2024-01-15,Rural-Zone,200,59.6,30,100188,0,2023,12,17,2023,12,16,2024,1,15,31,No,No anomaly
INV100190,CUST007108,SVC5331,AGT124,2024-10-15,Pending,Plan Change,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2024-10-12,2024-11-12,Circle-North,150,96.31,31,100190,0,2024,10,15,2024,10,12,2024,11,12,32,No,No anomaly
INV100191,CUST005655,SVC9011,AGT082,2024-09-03,Pending,Recharge,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-08-31,2024-09-30,Circle-East,1000,669.66,30,100191,0,2024,9,3,2024,8,31,2024,9,30,31,No,No anomaly
INV100192,CUST003233,SVC6654,AGT038,2024-05-29,Pending,Renewal,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-05-28,2024-06-25,Circle-North,1000,850.97,28,100192,0,2024,5,29,2024,5,28,2024,6,25,29,No,No anomaly
INV100193,CUST001753,SVC4310,AGT138,2024-10-29,Pending,Renewal,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2024-10-25,2024-11-22,Circle-West,200,141.99,28,100193,0,2024,10,29,2024,10,25,2024,11,22,29,No,No anomaly
INV100194,CUST005488,SVC9700,AGT058,2024-06-09,Paid,Plan Change,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,2024-06-04,2024-07-04,Metro-A,15,3.46,30,100194,0,2024,6,9,2024,6,4,2024,7,4,31,No,No anomaly
INV100196,CUST005292,SVC1969,AGT023,2024-06-09,Pending,Bill Payment,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-06-07,2024-07-08,Circle-East,10,3.05,31,100196,0,2024,6,9,2024,6,7,2024,7,8,32,No,No anomaly
INV100197,CUST000298,SVC7504,AGT127,2025-08-18,Paid,Plan Change,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2025-08-14,2025-09-13,Rural-Zone,200,177.45,30,100197,0,2025,8,18,2025,8,14,2025,9,13,31,No,No anomaly
INV100198,CUST002745,SVC5662,AGT117,2025-01-09,Paid,Bill Payment,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2025-01-06,2025-02-05,Circle-South,5,4.41,30,100198,0,2025,1,9,2025,1,6,2025,2,5,31,No,No anomaly
INV100201,CUST002033,SVC1111,AGT067,2024-01-01,Pending,Recharge,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,2023-12-30,2024-01-29,Circle-South,5,1.54,30,100201,0,2024,1,1,2023,12,30,2024,1,29,31,No,No anomaly
INV100203,CUST005233,SVC5833,AGT095,2025-03-20,Pending,Bill Payment,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2025-03-15,2025-04-15,Metro-B,150,98.37,31,100203,0,2025,3,20,2025,3,15,2025,4,15,32,No,No anomaly
INV100204,CUST004500,SVC8714,AGT138,2024-09-17,Pending,Plan Change,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2024-09-13,2024-10-13,Metro-B,150,59.26,30,100204,0,2024,9,17,2024,9,13,2024,10,13,31,No,No anomaly
INV100205,CUST004622,SVC2838,AGT016,2025-08-28,Pending,Bill Payment,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,2025-08-24,2025-09-24,Metro-B,200,14.84,31,100205,0,2025,8,28,2025,8,24,2025,9,24,32,No,No anomaly
INV100206,CUST001683,SVC9008,AGT024,2023-11-28,Pending,Bill Payment,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2023-11-25,2023-12-25,Rural-Zone,500,55.21,30,100206,0,2023,11,28,2023,11,25,2023,12,25,31,No,No anomaly
INV100207,CUST000473,SVC8575,AGT079,2025-08-16,Pending,New Connection,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2025-08-11,2025-09-10,Circle-North,150,65.09,30,100207,0,2025,8,16,2025,8,11,2025,9,10,31,No,No anomaly
INV100210,CUST002849,SVC2943,AGT046,2024-07-02,Paid,Bill Payment,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2024-06-27,2024-07-27,Circle-East,10,6.21,30,100210,0,2024,7,2,2024,6,27,2024,7,27,31,No,No anomaly
INV100211,CUST005891,SVC9920,AGT109,2025-01-21,Pending,Bill Payment,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2025-01-20,2025-02-19,Rural-Zone,100,43.99,30,100211,0,2025,1,21,2025,1,20,2025,2,19,31,No,No anomaly
INV100213,CUST003658,SVC1797,AGT063,2024-10-31,Paid,New Connection,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-10-30,2024-11-29,Circle-South,100,56.42,30,100213,0,2024,10,31,2024,10,30,2024,11,29,31,No,No anomaly
INV100214,CUST002370,SVC4836,AGT148,2025-06-07,Paid,Renewal,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2025-06-06,2025-07-06,Circle-East,75,35.9,30,100214,0,2025,6,7,2025,6,6,2025,7,6,31,No,No anomaly
INV100215,CUST004271,SVC4621,AGT106,2025-02-07,Paid,Renewal,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2025-02-04,2025-03-06,Metro-A,1000,936.41,30,100215,0,2025,2,7,2025,2,4,2025,3,6,31,No,No anomaly
INV100216,CUST002822,SVC7244,AGT135,2025-07-20,Pending,Renewal,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2025-07-16,2025-08-16,Circle-South,500,22.27,31,100216,0,2025,7,20,2025,7,16,2025,8,16,32,No,No anomaly
INV100218,CUST004566,SVC9683,AGT035,2025-05-29,Pending,Recharge,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2025-05-24,2025-06-23,Circle-North,150,137.91,30,100218,0,2025,5,29,2025,5,24,2025,6,23,31,No,No anomaly
INV100219,CUST000758,SVC9775,AGT049,2023-11-25,Pending,New Connection,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2023-11-24,2023-12-25,Circle-South,30,24.14,31,100219,0,2023,11,25,2023,11,24,2023,12,25,32,No,No anomaly
INV100220,CUST007123,SVC6455,AGT078,2025-03-15,Paid,New Connection,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2025-03-13,2025-04-12,Metro-B,200,91.08,30,100220,0,2025,3,15,2025,3,13,2025,4,12,31,No,No anomaly
INV100222,CUST002947,SVC9401,AGT128,2024-04-20,Pending,Recharge,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,2024-04-15,2024-05-13,Rural-Zone,10,2.93,28,100222,0,2024,4,20,2024,4,15,2024,5,13,29,No,No anomaly
INV100223,CUST000375,SVC4625,AGT038,2023-10-15,Pending,New Connection,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2023-10-13,2023-11-10,Circle-East,750,222.96,28,100223,0,2023,10,15,2023,10,13,2023,11,10,29,No,No anomaly
INV100225,CUST006513,SVC6770,AGT044,2023-10-06,Pending,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,2023-10-02,2023-10-30,Circle-East,25,4.0,28,100225,0,2023,10,6,2023,10,2,2023,10,30,29,No,No anomaly
INV100227,CUST003736,SVC7114,AGT016,2024-04-27,Paid,Bill Payment,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,2024-04-25,2024-05-25,Circle-West,500,103.89,30,100227,0,2024,4,27,2024,4,25,2024,5,25,31,No,No anomaly
INV100229,CUST007453,SVC3937,AGT028,2023-10-21,Pending,New Connection,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2023-10-20,2023-11-17,Metro-B,40,30.63,28,100229,0,2023,10,21,2023,10,20,2023,11,17,29,No,No anomaly
INV100230,CUST002190,SVC7502,AGT021,2024-01-31,Pending,Renewal,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2024-01-26,2024-02-26,Circle-South,100,77.45,31,100230,0,2024,1,31,2024,1,26,2024,2,26,32,No,No anomaly
INV100231,CUST006946,SVC2320,AGT009,2024-03-10,Pending,New Connection,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-03-08,2024-04-08,Circle-South,500,324.92,31,100231,0,2024,3,10,2024,3,8,2024,4,8,32,No,Usage mismatch
INV100233,CUST005672,SVC8790,AGT070,2024-02-04,Paid,New Connection,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2024-02-02,2024-03-03,Circle-West,75,64.22,30,100233,0,2024,2,4,2024,2,2,2024,3,3,31,No,No anomaly
INV100235,CUST004643,SVC7375,AGT139,2025-04-06,Paid,Renewal,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2025-04-03,2025-05-03,Rural-Zone,750,401.82,30,100235,0,2025,4,6,2025,4,3,2025,5,3,31,No,No anomaly
INV100236,CUST003581,SVC4803,AGT020,2024-08-26,Pending,Renewal,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-08-25,2024-09-25,Rural-Zone,500,25.51,31,100236,0,2024,8,26,2024,8,25,2024,9,25,32,No,No anomaly
INV100237,CUST003691,SVC9038,AGT059,2024-12-07,Pending,Renewal,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-12-06,2025-01-03,Circle-South,750,558.28,28,100237,0,2024,12,7,2024,12,6,2025,1,3,29,No,No anomaly
INV100238,CUST005068,SVC5839,AGT064,2025-07-05,Pending,New Connection,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2025-06-30,2025-07-31,Circle-North,15,1.22,31,100238,0,2025,7,5,2025,6,30,2025,7,31,32,No,Usage mismatch
INV100239,CUST000873,SVC2499,AGT002,2023-12-16,Pending,Renewal,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2023-12-14,2024-01-14,Circle-North,150,45.13,31,100239,0,2023,12,16,2023,12,14,2024,1,14,32,No,No anomaly
INV100240,CUST004563,SVC9395,AGT105,2024-12-18,Paid,New Connection,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,2024-12-17,2025-01-16,Metro-A,5,2.05,30,100240,0,2024,12,18,2024,12,17,2025,1,16,31,No,No anomaly
INV100241,CUST000102,SVC5781,AGT106,2024-04-17,Pending,Recharge,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2024-04-12,2024-05-12,Metro-A,40,32.82,30,100241,0,2024,4,17,2024,4,12,2024,5,12,31,No,No anomaly
INV100243,CUST003967,SVC2260,AGT093,2024-01-03,Pending,Renewal,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,2023-12-30,2024-01-29,Circle-West,50,20.0,30,100243,0,2024,1,3,2023,12,30,2024,1,29,31,No,No anomaly
INV100245,CUST006747,SVC3230,AGT077,2024-02-13,Pending,Renewal,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-02-09,2024-03-08,Circle-West,750,306.81,28,100245,0,2024,2,13,2024,2,9,2024,3,8,29,No,No anomaly
INV100246,CUST002388,SVC9044,AGT148,2023-11-26,Pending,Plan Change,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,2023-11-24,2023-12-22,Circle-South,150,138.04,28,100246,0,2023,11,26,2023,11,24,2023,12,22,29,No,No anomaly
INV100249,CUST000606,SVC8357,AGT123,2023-12-03,Pending,Bill Payment,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2023-12-01,2024-01-01,Circle-East,30,22.49,31,100249,0,2023,12,3,2023,12,1,2024,1,1,32,No,No anomaly
INV100250,CUST006655,SVC9796,AGT022,2024-05-10,Pending,New Connection,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-05-09,2024-06-09,Metro-B,750,499.91,31,100250,0,2024,5,10,2024,5,9,2024,6,9,32,No,Usage mismatch
INV100251,CUST005285,SVC7547,AGT085,2024-01-23,Paid,Recharge,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,2024-01-18,2024-02-17,Metro-A,1000,535.06,30,100251,0,2024,1,23,2024,1,18,2024,2,17,31,No,No anomaly
INV100252,CUST003205,SVC8586,AGT129,2025-04-02,Paid,Plan Change,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,2025-03-28,2025-04-27,Metro-A,30,12.7,30,100252,0,2025,4,2,2025,3,28,2025,4,27,31,No,No anomaly
INV100254,CUST005915,SVC8412,AGT082,2024-12-10,Pending,New Connection,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,2024-12-07,2025-01-04,Metro-A,75,6.96,28,100254,0,2024,12,10,2024,12,7,2025,1,4,29,No,No anomaly
INV100255,CUST001347,SVC4996,AGT133,2024-09-26,Paid,Plan Change,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,2024-09-23,2024-10-23,Metro-B,200,128.66,30,100255,0,2024,9,26,2024,9,23,2024,10,23,31,No,No anomaly
INV100257,CUST005774,SVC4519,AGT053,2025-07-04,Pending,Renewal,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2025-06-29,2025-07-27,Circle-West,500,184.7,28,100257,0,2025,7,4,2025,6,29,2025,7,27,29,No,No anomaly
INV100258,CUST001615,SVC8496,AGT030,2025-03-19,Paid,Renewal,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,2025-03-14,2025-04-13,Rural-Zone,75,26.06,30,100258,0,2025,3,19,2025,3,14,2025,4,13,31,No,No anomaly
INV100259,CUST004809,SVC2871,AGT090,2024-03-02,Pending,Renewal,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,2024-02-28,2024-03-30,Circle-South,40,23.23,31,100259,0,2024,3,2,2024,2,28,2024,3,30,32,No,Usage mismatch
INV100261,CUST004709,SVC7286,AGT109,2023-09-08,Pending,Plan Change,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,2023-09-04,2023-10-05,Circle-West,15,8.5,31,100261,0,2023,9,8,2023,9,4,2023,10,5,32,No,Usage mismatch
INV100262,CUST001533,SVC6154,AGT116,2024-08-18,Pending,Bill Payment,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,2024-08-16,2024-09-16,Rural-Zone,500,137.2,31,100262,0,2024,8,18,2024,8,16,2024,9,16,32,No,Usage mismatch
INV100265,CUST000928,SVC2871,AGT069,2024-12-05,Pending,Bill Payment,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-12-01,2024-12-31,Circle-North,1000,522.24,30,100265,0,2024,12,5,2024,12,1,2024,12,31,31,No,No anomaly
INV100268,CUST004890,SVC9827,AGT044,2025-01-30,Pending,Renewal,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2025-01-25,2025-02-24,Circle-North,100,50.57,30,100268,0,2025,1,30,2025,1,25,2025,2,24,31,No,No anomaly
INV100270,CUST006238,SVC7434,AGT126,2024-05-25,Pending,Plan Change,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,2024-05-23,2024-06-22,Circle-West,100,78.71,30,100270,0,2024,5,25,2024,5,23,2024,6,22,31,No,No anomaly
INV100272,CUST007119,SVC2526,AGT118,2024-01-16,Pending,Renewal,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-01-12,2024-02-09,Metro-A,1000,552.86,28,100272,0,2024,1,16,2024,1,12,2024,2,9,29,No,No anomaly
INV100273,CUST002645,SVC5646,AGT087,2023-12-25,Paid,Bill Payment,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,2023-12-21,2024-01-20,Metro-B,750,352.48,30,100273,0,2023,12,25,2023,12,21,2024,1,20,31,No,No anomaly
INV100275,CUST007450,SVC3161,AGT078,2025-02-19,Paid,Plan Change,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2025-02-15,2025-03-17,Circle-North,10,9.46,30,100275,0,2025,2,19,2025,2,15,2025,3,17,31,No,No anomaly
INV100276,CUST005316,SVC3711,AGT014,2024-09-02,Pending,Recharge,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,2024-09-01,2024-09-29,Circle-North,30,18.94,28,100276,0,2024,9,2,2024,9,1,2024,9,29,29,No,No anomaly
INV100278,CUST007048,SVC7919,AGT034,2024-07-19,Pending,Recharge,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,2024-07-18,2024-08-17,Metro-B,750,582.19,30,100278,0,2024,7,19,2024,7,18,2024,8,17,31,No,No anomaly
INV100280,CUST001345,SVC8210,AGT090,2024-11-20,Paid,Plan Change,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,2024-11-15,2024-12-15,Circle-West,100,57.98,30,100280,0,2024,11,20,2024,11,15,2024,12,15,31,No,No anomaly
INV100282,CUST000691,SVC5065,AGT142,2025-01-28,Paid,Bill Payment,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,2025-01-26,2025-02-23,Circle-West,10,2.63,28,100282,0,2025,1,28,2025,1,26,2025,2,23,29,No,Usage mismatch
INV100283,CUST004972,SVC9348,AGT049,2024-04-12,Pending,Recharge,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,2024-04-11,2024-05-12,Circle-West,1000,195.17,31,100283,0,2024,4,12,2024,4,11,2024,5,12,32,No,Usage mismatch
