Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate
INV10314,CUST6372,SRV003,05-12-2023,Paid,Sale,Debit Card,Oranges (1kg),Express Delivery,Fruits,Delivery Services,10,40,800,920,920,0,80,0.05,80,0,Main Store,CASH014,SUP108,09:49:44,Wholesale,Phone,10314,0
INV10318,CUST4567,SRV001,10-11-2024,Failed,Return,Credit Card,Tea Powder (250g),No Service,Beverages,No Service,5,30,600,630,0,630,120,0.05,0,0,Branch B,CASH017,SUP150,03:23:28,Regular,Online,10318,0
INV10319,CUST7049,SRV003,26-09-2024,Failed,Return,Cash,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,90,500,670,251.077602,418.922398,100,0.18,80,0,Branch A,CASH002,SUP170,23:19:09,Regular,Online,10319,0
INV10320,CUST1362,SRV001,07-09-2023,Paid,Sale,Credit Card,Coffee Powder (200g),No Service,Beverages,No Service,8,336,2800,3136,3487.913226,-351.9132258,350,0.12,0,0,Main Store,CASH019,SUP132,09:22:22,Wholesale,Online,10320,0
INV10324,CUST5170,SRV003,08-03-2023,Paid,Return,Cash,Chips (100g),Express Delivery,Snacks,Delivery Services,10,24,200,304,225.6855626,78.31443744,20,0.12,80,0,Main Store,CASH008,SUP176,19:29:56,Regular,Phone,10324,0
INV10327,CUST5949,SRV001,24-02-2023,Paid,Return,Debit Card,Biscuits (200g),No Service,Snacks,No Service,9,32.4,270,302.4,238.4103917,63.98960835,30,0.12,0,0,Main Store,CASH007,SUP138,09:04:52,Wholesale,Phone,10327,0
INV10328,CUST9845,SRV003,21-02-2023,Failed,Sale,Debit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,4,40,800,920,0,920,200,0.05,80,0,Online,CASH015,SUP170,01:03:33,Wholesale,In-Store,10328,0
INV10336,CUST3639,SRV002,18-02-2023,Pending,Return,Cash,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,6,15,300,315,0,315,50,0.05,40,0,Main Store,CASH013,SUP109,10:31:45,Regular,In-Store,10336,0
INV10339,CUST4590,SRV001,22-12-2023,Pending,Return,UPI,Cooking Oil (1L),No Service,Pantry Staples,No Service,3,81,450,531,0,531,150,0.18,0,0,Branch B,CASH013,SUP147,08:51:26,Wholesale,In-Store,10339,0
INV10341,CUST6411,SRV003,26-01-2023,Paid,Sale,Credit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,7,140,227,227,0,35,0.05,80,0,Main Store,CASH004,SUP162,13:03:38,New,In-Store,10341,0
INV10344,CUST6654,SRV003,06-08-2024,Paid,Return,Cheque,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,13.5,270,363.5,363.5,0,45,0.05,80,0,Branch B,CASH012,SUP131,17:02:11,Regular,In-Store,10344,0
INV10345,CUST9706,SRV001,08-03-2023,Paid,Return,Net Banking,Coffee Powder (200g),No Service,Beverages,No Service,9,567,3150,3717,2732.3336,984.6664003,350,0.18,0,0,Main Store,CASH012,SUP180,08:49:44,Wholesale,Phone,10345,0
INV10346,CUST2135,SRV002,13-09-2023,Pending,Sale,Credit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,3,18,150,208,0,208,50,0.12,40,0,Branch A,CASH020,SUP144,10:49:00,Wholesale,Online,10346,0
INV10347,CUST7018,SRV003,16-08-2023,Paid,Return,Debit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,9,162,900,1011.566768,1011.566768,0,100,0.18,80,0,Branch A,CASH012,SUP150,16:29:57,Premium,In-Store,10347,0
INV10348,CUST1286,SRV002,06-02-2023,Pending,Return,Debit Card,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,5,37.5,750,787.5,0,787.5,150,0.05,40,0,Main Store,CASH005,SUP192,12:41:59,Premium,Online,10348,0
INV10349,CUST4017,SRV001,02-05-2023,Failed,Return,Cash,Detergent (1kg),No Service,Household,No Service,1,24,200,224,0,224,200,0.12,0,0,Online,CASH001,SUP164,19:48:58,Regular,Online,10349,0
INV10351,CUST2259,SRV001,20-07-2023,Paid,Sale,Cheque,Tea Powder (250g),No Service,Beverages,No Service,1,6,120,126,150.4505077,-24.4505077,120,0.05,0,0,Online,CASH007,SUP110,14:58:14,Regular,Online,10351,0
INV10354,CUST1161,SRV001,06-11-2024,Failed,Return,Credit Card,Chips (100g),No Service,Snacks,No Service,6,6,120,126,60.68126197,65.31873803,20,0.05,0,0,Branch A,CASH007,SUP103,11:33:03,New,Phone,10354,0
INV10359,CUST6599,SRV002,09-02-2024,Pending,Sale,Cash,Detergent (1kg),Standard Delivery,Household,Delivery Services,6,60,1200,1300,0,1300,200,0.05,40,0,Main Store,CASH007,SUP137,22:13:12,New,Online,10359,0
INV10362,CUST7716,SRV002,08-04-2023,Pending,Sale,Credit Card,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,1,5.4,30,75.4,0,75.4,30,0.18,40,0,Branch A,CASH019,SUP154,16:16:18,Premium,Online,10362,0
INV10365,CUST2886,SRV001,10-06-2023,Paid,Sale,Debit Card,Cooking Oil (1L),No Service,Pantry Staples,No Service,7,189,1050,1239,1239,0,150,0.18,0,0,Branch A,CASH011,SUP189,15:40:55,Premium,In-Store,10365,0
INV10370,CUST4368,SRV003,15-01-2023,Pending,Sale,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,7,37.8,210,327.8,0,327.8,30,0.18,80,0,Branch B,CASH006,SUP197,18:33:57,Premium,Phone,10370,0
INV10374,CUST2396,SRV002,10-12-2023,Paid,Return,Credit Card,Soap (100g),Standard Delivery,Personal Care,Delivery Services,6,28.8,240,308.8,365.2854252,-56.48542516,40,0.12,40,0,Branch B,CASH018,SUP148,01:29:59,Premium,Online,10374,0
INV10376,CUST2277,SRV003,25-07-2023,Failed,Sale,Cheque,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,2,43.2,360,411.535718,0,411.535718,180,0.12,80,0,Online,CASH016,SUP176,05:23:08,Premium,In-Store,10376,0
INV10378,CUST2597,SRV002,23-02-2023,Failed,Sale,Debit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,4,24,480,544,0,544,120,0.05,40,0,Online,CASH012,SUP128,05:24:51,Wholesale,In-Store,10378,0
INV10379,CUST9808,SRV002,16-04-2023,Paid,Return,Debit Card,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,10,175,3500,3715,4370.678586,-655.678586,350,0.05,40,0,Branch B,CASH003,SUP199,08:25:38,Premium,Online,10379,0
INV10383,CUST7443,SRV003,11-12-2023,Failed,Return,UPI,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,2,30,600,710,0,710,300,0.05,80,0,Branch A,CASH008,SUP177,04:36:32,Regular,Phone,10383,0
INV10384,CUST6610,SRV003,14-12-2024,Pending,Return,UPI,Biscuits (200g),Express Delivery,Snacks,Delivery Services,6,9,180,269,0,269,30,0.05,80,0,Online,CASH019,SUP164,18:34:02,Premium,Online,10384,0
INV10386,CUST8928,SRV002,18-08-2024,Paid,Return,UPI,Bread (500g),Standard Delivery,Bakery,Delivery Services,9,18,360,378,378,0,40,0.05,40,0,Branch B,CASH018,SUP126,13:02:05,Regular,In-Store,10386,0
INV10392,CUST7313,SRV001,09-09-2023,Paid,Return,Debit Card,Cheese (200g),No Service,Dairy & Eggs,No Service,5,90,750,840,840,0,150,0.12,0,0,Main Store,CASH003,SUP133,07:30:06,Wholesale,In-Store,10392,0
INV10393,CUST6689,SRV001,02-02-2024,Pending,Sale,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,7,37.8,210,247.8,0,247.8,30,0.18,0,0,Branch A,CASH009,SUP120,14:25:39,New,Online,10393,0
INV10398,CUST1055,SRV002,30-10-2024,Paid,Sale,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,6,216,1200,1456,1740.124734,-284.1247342,200,0.18,40,0,Branch B,CASH020,SUP151,05:33:33,Premium,Online,10398,0
INV10399,CUST1904,SRV001,08-09-2023,Failed,Return,Debit Card,Fish (1kg),No Service,Meat & Fish,No Service,3,162,900,1062,0,1062,300,0.18,0,0,Branch B,CASH017,SUP166,09:07:27,Premium,In-Store,10399,0
INV10406,CUST2491,SRV001,09-01-2023,Paid,Sale,Cheque,Cheese (200g),No Service,Dairy & Eggs,No Service,1,18,150,168,168,0,150,0.12,0,0,Main Store,CASH009,SUP141,03:18:09,Premium,Phone,10406,0
INV10418,CUST6091,SRV001,25-11-2024,Failed,Sale,Credit Card,Tea Powder (250g),No Service,Beverages,No Service,3,64.8,360,424.8,0,424.8,120,0.18,0,0,Branch A,CASH017,SUP137,02:20:22,Wholesale,Online,10418,0
INV10420,CUST9524,SRV001,02-04-2023,Paid,Return,Net Banking,Lentils (1kg),No Service,Grains & Cereals,No Service,1,5,100,105,105,0,100,0.05,0,0,Branch B,CASH011,SUP164,17:28:21,Premium,Online,10420,0
INV10421,CUST1253,SRV003,24-07-2024,Paid,Sale,Cheque,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,1,12,100,192,149.5793425,42.42065745,100,0.12,80,0,Main Store,CASH018,SUP100,23:20:18,Wholesale,Online,10421,0
INV10425,CUST2661,SRV001,10-06-2024,Pending,Return,UPI,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,4,14.4,120,134.4,0,134.4,30,0.12,0,0,Branch A,CASH011,SUP119,10:49:58,New,Online,10425,0
INV10428,CUST6061,SRV003,02-05-2024,Failed,Sale,Net Banking,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,6,36,300,359.7399458,0,359.7399458,50,0.12,80,0,Main Store,CASH015,SUP193,09:44:21,Premium,Phone,10428,0
INV10434,CUST1626,SRV002,08-12-2024,Pending,Return,Debit Card,Chips (100g),Standard Delivery,Snacks,Delivery Services,1,2.4,20,22.4,0,22.4,20,0.12,40,0,Online,CASH008,SUP102,12:38:05,Premium,Phone,10434,0
INV10441,CUST1252,SRV001,03-04-2024,Paid,Sale,Debit Card,Lentils (1kg),No Service,Grains & Cereals,No Service,6,30,600,630,630,0,100,0.05,0,0,Branch A,CASH009,SUP102,20:01:06,Regular,Online,10441,1
INV10441,CUST9564,SRV001,12-10-2023,Paid,Return,UPI,Coffee Powder (200g),No Service,Beverages,No Service,9,157.5,3150,3307.5,3307.5,0,350,0.05,0,0,Branch B,CASH004,SUP108,09:23:00,Premium,In-Store,10441,1
INV10444,CUST2434,SRV003,28-12-2024,Paid,Return,Credit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,3,54,450,584,412.3806415,171.6193585,150,0.12,80,0,Branch B,CASH014,SUP159,07:13:59,New,Phone,10444,0
INV10445,CUST4632,SRV003,08-05-2024,Failed,Return,UPI,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,6,252,2100,2432,0,2432,350,0.12,80,0,Branch B,CASH013,SUP100,04:24:40,Regular,Phone,10445,0
INV10447,CUST7416,SRV003,02-07-2023,Pending,Return,Net Banking,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,2,5,100,185,0,185,50,0.05,80,0,Main Store,CASH011,SUP194,23:15:03,Premium,Phone,10447,0
INV10448,CUST5815,SRV002,15-11-2023,Failed,Sale,UPI,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,8,115.2,960,987.1525206,0,987.1525206,120,0.12,40,0,Branch A,CASH006,SUP137,21:35:13,New,In-Store,10448,0
INV10453,CUST1405,SRV001,10-08-2023,Paid,Sale,Cash,Soap (100g),No Service,Personal Care,No Service,2,9.6,80,89.6,89.6,0,40,0.12,0,0,Main Store,CASH006,SUP120,16:35:15,Premium,Phone,10453,0
INV10455,CUST2008,SRV001,13-06-2024,Pending,Return,Cash,Apples (1kg),No Service,Fruits,No Service,3,64.8,360,424.8,0,424.8,120,0.18,0,0,Branch B,CASH008,SUP192,08:12:46,New,In-Store,10455,0
INV10456,CUST6091,SRV001,13-09-2023,Paid,Return,Debit Card,Milk (1L),No Service,Dairy & Eggs,No Service,4,28.8,240,268.8,306.6906888,-37.89068877,60,0.12,0,0,Online,CASH008,SUP104,02:27:53,New,Online,10456,0
INV10457,CUST2821,SRV001,18-01-2023,Pending,Sale,UPI,Chips (100g),No Service,Snacks,No Service,7,25.2,140,165.2,0,165.2,20,0.18,0,0,Branch A,CASH005,SUP114,08:37:11,New,Phone,10457,0
INV10459,CUST5066,SRV002,26-03-2023,Paid,Sale,UPI,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,6,45,900,985,985,0,150,0.05,40,0,Online,CASH015,SUP136,20:01:17,Premium,Phone,10459,0
INV10460,CUST9991,SRV002,10-01-2023,Paid,Sale,Debit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,9,48.6,270,358.6,358.6,0,30,0.18,40,0,Branch B,CASH018,SUP154,08:58:28,New,Online,10460,0
INV10461,CUST3139,SRV003,08-08-2023,Pending,Sale,Cash,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,6,48.6,270,398.6,0,398.6,45,0.18,80,0,Branch B,CASH020,SUP156,22:47:21,Regular,Online,10461,0
INV10467,CUST4952,SRV001,14-06-2024,Paid,Return,Credit Card,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,7,25.2,210,235.2,235.2,0,30,0.12,0,0,Online,CASH018,SUP177,21:40:42,Premium,In-Store,10467,0
INV10469,CUST2212,SRV003,01-11-2024,Failed,Return,Debit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,86.4,720,886.4,312.9625308,573.4374692,80,0.12,80,0,Branch B,CASH010,SUP120,13:00:32,New,Online,10469,0
INV10473,CUST9652,SRV002,12-12-2023,Paid,Return,Debit Card,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,9,81,1620,1741,2075.136947,-334.136947,180,0.05,40,0,Online,CASH001,SUP160,01:28:04,Premium,In-Store,10473,0
INV10479,CUST2000,SRV002,17-08-2023,Failed,Return,Credit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,7,24.5,490,514.5,0,514.5,70,0.05,40,0,Branch A,CASH001,SUP110,23:33:12,New,Phone,10479,0
INV10482,CUST5260,SRV002,21-05-2024,Failed,Return,Debit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,10,75,1500,1615,0,1615,150,0.05,40,0,Branch B,CASH014,SUP170,14:27:07,Premium,Online,10482,0
INV10484,CUST3318,SRV003,20-02-2024,Failed,Return,Net Banking,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,5,180,1500,1680,0,1680,300,0.12,80,0,Online,CASH016,SUP175,17:48:39,Wholesale,Phone,10484,0
INV10485,CUST5286,SRV003,08-04-2024,Pending,Sale,Debit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,4,24,480,584,0,584,120,0.05,80,0,Main Store,CASH011,SUP120,01:54:22,New,In-Store,10485,0
INV10490,CUST6239,SRV001,20-01-2024,Failed,Return,Cash,Cheese (200g),No Service,Dairy & Eggs,No Service,6,108,900,1008,0,1008,150,0.12,0,0,Main Store,CASH019,SUP107,14:39:08,New,Phone,10490,0
INV10491,CUST1070,SRV002,27-04-2024,Failed,Return,Credit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,5,30,600,670,0,670,120,0.05,40,0,Branch B,CASH019,SUP174,16:15:12,Premium,In-Store,10491,0
INV10495,CUST2433,SRV001,08-05-2023,Failed,Sale,Net Banking,Potatoes (1kg),No Service,Fresh Vegetables,No Service,6,25.2,210,235.2,106.7987181,128.4012819,35,0.12,0,0,Branch A,CASH020,SUP134,09:38:40,Wholesale,Phone,10495,0
INV10500,CUST9799,SRV002,15-11-2024,Pending,Sale,Debit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,3,43.2,360,443.2,0,443.2,120,0.12,40,0,Branch A,CASH005,SUP198,09:49:24,Wholesale,Online,10500,0
INV10501,CUST9048,SRV001,28-04-2024,Paid,Sale,UPI,Shampoo (250ml),No Service,Personal Care,No Service,5,45,900,945,809.0610931,135.9389069,180,0.05,0,0,Online,CASH005,SUP168,10:32:34,Wholesale,In-Store,10501,0
INV10503,CUST8608,SRV001,20-06-2024,Failed,Return,Cash,Chips (100g),No Service,Snacks,No Service,9,9,180,189,0,189,20,0.05,0,0,Branch A,CASH016,SUP105,07:00:50,Premium,Online,10503,0
INV10505,CUST3527,SRV003,07-07-2023,Pending,Sale,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,5,45,250,375,0,375,50,0.18,80,0,Main Store,CASH003,SUP135,01:02:24,Premium,Phone,10505,0
INV10509,CUST3590,SRV002,15-02-2024,Paid,Sale,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,1,36,200,276,276,0,200,0.18,40,0,Online,CASH017,SUP138,00:59:42,Wholesale,Phone,10509,0
INV10512,CUST6120,SRV001,21-09-2023,Paid,Sale,Net Banking,Oranges (1kg),No Service,Fruits,No Service,9,129.6,720,849.6,962.3452367,-112.7452367,80,0.18,0,0,Main Store,CASH019,SUP162,17:24:32,New,Phone,10512,0
INV10513,CUST9798,SRV002,22-03-2024,Failed,Return,UPI,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,2,10,200,250,0,250,100,0.05,40,0,Branch B,CASH019,SUP151,09:01:47,New,Online,10513,0
INV10524,CUST7357,SRV002,29-04-2023,Pending,Sale,Cash,Soap (100g),Standard Delivery,Personal Care,Delivery Services,2,4,80,124,0,124,40,0.05,40,0,Main Store,CASH019,SUP174,00:57:56,Premium,In-Store,10524,0
INV10526,CUST1536,SRV002,11-06-2023,Pending,Return,Credit Card,Soap (100g),Standard Delivery,Personal Care,Delivery Services,4,28.8,160,228.8,0,228.8,40,0.18,40,0,Branch A,CASH002,SUP159,10:19:46,Wholesale,In-Store,10526,0
INV10527,CUST3027,SRV002,27-07-2024,Failed,Return,Cash,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,4,9,180,229,0,229,45,0.05,40,0,Main Store,CASH006,SUP126,11:25:23,Premium,Online,10527,0
INV10533,CUST4929,SRV003,24-08-2024,Paid,Return,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,6,36,300,336,336,0,50,0.12,80,0,Branch A,CASH015,SUP142,23:27:34,Regular,In-Store,10533,0
INV10534,CUST5676,SRV002,10-12-2023,Failed,Sale,UPI,Bread (500g),Standard Delivery,Bakery,Delivery Services,9,64.8,360,424.8,0,424.8,40,0.18,40,0,Branch B,CASH009,SUP109,19:25:47,Regular,In-Store,10534,0
INV10537,CUST6427,SRV002,09-06-2024,Failed,Sale,UPI,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,6,194.4,1080,1314.4,0,1314.4,180,0.18,40,0,Branch A,CASH007,SUP200,19:42:26,Regular,In-Store,10537,0
INV10539,CUST2660,SRV002,27-07-2024,Failed,Return,UPI,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,3,9,180,229,49.77317561,179.2268244,60,0.05,40,0,Branch A,CASH018,SUP167,11:25:05,New,Phone,10539,0
INV10542,CUST8057,SRV003,14-06-2023,Paid,Sale,Cheque,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,21.6,120,221.6,221.6,0,30,0.18,80,0,Main Store,CASH019,SUP190,04:52:45,New,Phone,10542,0
INV10543,CUST1313,SRV002,14-01-2023,Pending,Sale,Net Banking,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,9,27,540,607,0,607,60,0.05,40,0,Branch A,CASH013,SUP126,22:19:52,Premium,Online,10543,0
INV10547,CUST4414,SRV001,24-07-2024,Pending,Return,Cash,Oranges (1kg),No Service,Fruits,No Service,3,12,240,252,0,252,80,0.05,0,0,Branch A,CASH017,SUP155,04:20:37,Regular,Phone,10547,0
INV10548,CUST9848,SRV003,07-01-2023,Paid,Sale,Cheque,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,7,151.2,840,1071.2,816.8486626,254.3513374,120,0.18,80,0,Main Store,CASH001,SUP194,22:31:44,Premium,In-Store,10548,0
INV10550,CUST2051,SRV002,01-12-2024,Failed,Return,Credit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,8,48,400,488,208.0299459,279.9700541,50,0.12,40,0,Branch A,CASH005,SUP184,23:40:12,Wholesale,Phone,10550,0
INV10556,CUST8899,SRV001,05-02-2023,Paid,Sale,Net Banking,Fish (1kg),No Service,Meat & Fish,No Service,5,270,1500,1770,1583.293756,186.7062443,300,0.18,0,0,Online,CASH016,SUP131,17:43:39,Regular,In-Store,10556,0
INV10560,CUST7128,SRV002,19-10-2024,Paid,Sale,UPI,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,10,126,700,866,866,0,70,0.18,40,0,Branch A,CASH009,SUP168,10:16:57,New,Online,10560,0
INV10561,CUST3683,SRV002,12-01-2023,Paid,Return,UPI,Chips (100g),Standard Delivery,Snacks,Delivery Services,10,24,200,264,264,0,20,0.12,40,0,Branch B,CASH018,SUP149,04:12:37,Premium,Online,10561,0
INV10578,CUST5587,SRV003,27-01-2024,Paid,Return,Cash,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,5,40.5,225,345.5,243.7075457,101.7924543,45,0.18,80,0,Online,CASH016,SUP132,23:34:52,Premium,In-Store,10578,0
INV10580,CUST4810,SRV001,23-12-2023,Failed,Return,Cheque,Chicken (1kg),No Service,Meat & Fish,No Service,4,180,1000,1180,446.4345895,733.5654105,250,0.18,0,0,Main Store,CASH001,SUP160,18:06:40,New,Phone,10580,0
INV10582,CUST6061,SRV001,14-10-2024,Pending,Sale,UPI,Cooking Oil (1L),No Service,Pantry Staples,No Service,4,30,600,630,0,630,150,0.05,0,0,Online,CASH002,SUP185,09:11:53,New,Phone,10582,0
INV10584,CUST3095,SRV002,14-08-2023,Paid,Sale,Debit Card,Soap (100g),Standard Delivery,Personal Care,Delivery Services,10,48,400,488,488,0,40,0.12,40,0,Online,CASH019,SUP178,17:11:01,Regular,In-Store,10584,0
INV10585,CUST5915,SRV002,06-03-2024,Paid,Sale,Debit Card,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,3,52.5,1050,1142.5,1142.5,0,350,0.05,40,0,Branch A,CASH010,SUP100,02:31:43,Regular,In-Store,10585,0
INV10586,CUST8431,SRV001,31-01-2024,Failed,Sale,UPI,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,2,7.2,60,67.2,16.28441247,50.91558753,30,0.12,0,0,Branch A,CASH010,SUP127,21:00:21,Regular,Online,10586,0
INV10590,CUST1282,SRV003,06-12-2023,Failed,Sale,Credit Card,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,1,2.4,20,102.4,0,102.4,20,0.12,80,0,Branch B,CASH014,SUP131,14:49:28,Wholesale,Online,10590,0
INV10597,CUST7783,SRV001,04-05-2023,Failed,Return,Net Banking,Soap (100g),No Service,Personal Care,No Service,5,24,200,224,0,224,40,0.12,0,0,Main Store,CASH001,SUP116,13:01:07,Regular,Online,10597,0
INV10602,CUST5371,SRV002,22-04-2023,Paid,Return,Credit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,3,43.2,360,443.2,320.1515744,123.0484256,120,0.12,40,0,Online,CASH010,SUP185,10:54:59,New,Phone,10602,0
INV10607,CUST6857,SRV003,23-12-2023,Failed,Return,Cheque,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,10,17.5,350,447.5,0,447.5,35,0.05,80,0,Branch B,CASH003,SUP136,09:22:21,New,In-Store,10607,0
INV10609,CUST7195,SRV003,24-02-2024,Failed,Sale,Credit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,129.6,720,929.6,0,929.6,80,0.18,80,0,Online,CASH020,SUP166,11:40:45,Wholesale,Phone,10609,0
INV10612,CUST1566,SRV001,15-12-2024,Paid,Sale,Debit Card,Rice (1kg),No Service,Grains & Cereals,No Service,1,7.2,60,67.2,57.58639496,9.613605038,60,0.12,0,0,Main Store,CASH001,SUP160,22:35:32,Premium,In-Store,10612,0
INV10619,CUST1622,SRV001,26-07-2024,Failed,Return,Debit Card,Rice (1kg),No Service,Grains & Cereals,No Service,4,12,240,252,51.47867085,200.5213291,60,0.05,0,0,Online,CASH005,SUP117,21:58:45,Wholesale,Online,10619,0
INV10625,CUST9719,SRV003,19-12-2023,Paid,Sale,Debit Card,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,6,90,1800,1679.33965,1679.33965,0,300,0.05,80,0,Main Store,CASH011,SUP173,09:04:04,Regular,Online,10625,0
INV10629,CUST4012,SRV003,16-06-2024,Pending,Sale,Net Banking,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,2,54,300,434,0,434,150,0.18,80,0,Branch B,CASH003,SUP117,22:34:03,Premium,In-Store,10629,0
INV10632,CUST8026,SRV003,06-07-2023,Failed,Return,Net Banking,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,25,500,605,0,605,100,0.05,80,0,Branch B,CASH015,SUP132,09:32:14,Wholesale,Online,10632,0
INV10633,CUST9620,SRV001,12-06-2023,Paid,Sale,Cash,Bananas (1kg),No Service,Fruits,No Service,3,7.5,150,157.5,157.5,0,50,0.05,0,0,Main Store,CASH004,SUP146,05:47:58,Wholesale,Phone,10633,0
INV10637,CUST6383,SRV003,14-04-2024,Paid,Sale,Debit Card,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,10,324,1800,2204,2204,0,180,0.18,80,0,Online,CASH016,SUP111,16:38:34,Wholesale,Phone,10637,0
INV10638,CUST5695,SRV001,05-04-2024,Failed,Return,Credit Card,Rice (1kg),No Service,Grains & Cereals,No Service,8,24,480,504,138.8639333,365.1360667,60,0.05,0,0,Main Store,CASH017,SUP195,01:25:57,Regular,Phone,10638,0
